bh_mass,dist,vx,vy,speed,v_ratio,ang_mom,energy,fate,time_to_fate,min_dist
1417.5825444104025,55.782852865628875,-6.031356914642527,3.4655243193073817,6.956085468100368,1.951443984548188,383.1539440800582,11.487305385284717,STABLE,400.0,54.79551965034885
5686.578435667952,223.1519355992397,-0.7505647157469394,2.7316488918564117,2.832887760025915,0.793632013418172,629.3764924984034,-8.728868228258897,STABLE,400.0,100.92140264798142
5980.209508282502,440.07033325959384,3.1331049409736687,-0.7567229944414026,3.2231934880596262,1.2365287582416213,1357.9584867266626,-1.6001183858951888,STABLE,400.0,389.4519077423582
6725.9133873187975,130.90529444188329,2.6050976642215833,-0.35365146285798,2.6289928104341285,0.5186893930836056,343.5388613566671,-22.23419595260625,SWALLOWED,25.400000000000002,74.13863252554155
7786.976833640629,216.02088384475894,0.7116610160005857,0.6177381670282932,0.942370333095467,0.22197293854017006,195.288036639071,-17.579635806180253,SWALLOWED,48.800000000000004,78.96089563911383
7934.462605751379,88.19394403847882,2.009030301493153,-10.108404339361893,10.306116680901106,1.5366348423947271,904.04257069206,8.124985164086574,ESCAPE,392.6,88.19394403847882
1928.724019728157,124.18142076524808,2.2583479503840396,-2.1451497697580084,3.114771741186925,1.1177237813885479,373.6913754868362,-2.914849640067402,STABLE,400.0,106.85493924174538
7808.25530561542,151.89826281837367,-1.6884470503995603,-2.3221753354787826,2.8711237748848397,0.5663257572152323,427.0505618305639,-21.58057760594371,SWALLOWED,28.6,79.13641113944044
4101.576582776375,262.7588268805113,1.460020913522157,-1.9608801521874923,2.444731486107404,0.875083325221669,599.5071281008928,-4.8164751852728465,STABLE,400.0,123.33209556370485
4944.4050920538975,47.20977059258278,0.3587059324821055,7.372049240772022,7.380770959348705,1.0199424061663505,340.5103590959482,-25.128442563636,SWALLOWED,0.0,47.20977059258278
7944.48219819988,226.67969895956716,0.06118564079650195,6.314892021627838,6.315188431666833,1.5086025130210328,1338.318776996013,2.417216905198675,STABLE,400.0,226.67969895956716
6836.540681077487,396.87758361962017,3.047533186298997,2.0315082708932675,3.662578924241971,1.2479927820137278,1406.9821267797204,-1.9056663801873546,STABLE,400.0,396.87758361962017
7848.2584703735365,106.25253216707605,-8.076510346668757,-8.257323983500207,11.550472663416645,1.9006307444825439,1111.8728492365874,29.774608508879062,ESCAPE,243.8,92.38846515498295
3241.7947747414655,277.0721833255873,-3.6672602313338762,0.15594458256042393,3.670574385181826,1.5175839749842621,911.4170589696694,0.8864675146303851,STABLE,400.0,277.0721833255873
5305.1686978198095,434.64755465830086,1.4081922291153022,-4.052426605535525,4.290124327731412,1.736616396312077,1754.6053302105884,3.099743680982111,STABLE,400.0,434.64755465830086
5303.789810534911,399.9395230040674,0.9864839471914405,0.2871819261979763,1.0274356606625958,0.3990006865734942,400.5270097810267,-6.102927762824995,SWALLOWED,204.0,66.90410224140741
6389.772753639224,429.9002825923401,2.0270432095764694,5.009777199643795,5.404328983653836,1.982430336691883,2176.8113682334515,7.1716941472364795,STABLE,400.0,429.90028259234015
5646.151942138971,530.9765640039016,0.8183782132136768,4.348032709704182,4.424379204421825,1.9187956977641567,2343.198990546552,4.470803761373364,STABLE,400.0,529.0900868181508
3604.750264748093,211.8891685390926,-0.45376379916396,-1.3645578468412922,1.4380263220149532,0.49305869349953246,301.05551803973094,-7.472256605061692,SWALLOWED,97.4,56.747234315641485
4840.948623700575,193.87218495893072,3.5734293960337093,5.8037771425944475,6.8156604059577095,1.9289255107129613,1321.2639034617755,10.741716119169684,ESCAPE,387.0,193.87218495893072
7163.944906856559,431.9631178316921,0.08118340462151287,4.481169915413294,4.481905237283708,1.5564131182062182,1737.2690291784718,1.7514264172707819,STABLE,400.0,431.9631178316921
6289.11784221325,494.54089255216246,-0.8303321202668678,3.913774398067117,4.000885085691977,1.5866360345644492,1807.6224362785213,1.6449989668006078,STABLE,400.0,424.95745732952975
4556.922187081402,310.2826929489697,0.09814637418677914,3.8105428167565627,3.8118065623928308,1.4066589729689543,1080.8069688318092,-0.07824352303825588,STABLE,400.0,310.2826929489697
5377.577346762963,92.82620910383066,-2.3901307519245703,8.802300421368372,9.121031614862286,1.694731623731536,757.6102325598636,12.63077367862763,ESCAPE,346.20000000000005,92.82620910383066
